Project ID,School ID,Teacher ID,Teacher Project Posted Sequence,Project Type,Project Title,Project Essay,Project Subject Category Tree,Project Subject Subcategory Tree,Project Grade Level Category,Project Resource Category,Project Cost,Project Posted Date,Project Current Status,Project Fully Funded Date
4f2d7dd0c3684c30a98c865b41d4f188,e60bff1c61a24815b134d239e57753a9,a949897467ad48aebeb90ae38066effb,2,Teacher-Led,Bringing Art to Life,Many of my students come from low income families and a classroom library would make a huge difference.,"Special Needs, Health & Sports",Health & Wellness,Grades 9-12,Art Supplies,$385.42,2015-05-08,Fully Funded,2015-06-02
bb8cab7248a04335aae1d4034f763706,4e414728d01b4199b5000159ec383109,8ff1b3537cd7491792ec1da26299df18,2,Teacher-Led,Hands-On Reading Adventure,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,"Care & Hunger, Literacy & Language",Literacy,Grades 6-8,Instructional Technology,$187.57,2014-09-02,Fully Funded,2014-10-22
4e66ca07ea9c497e9659b37335d66b37,72c3bd0d10264425a75c0276956a6c0e,b5b62c9758b4429dad3299271549e768,1,Teacher-Led,A New Way to Explore Music,Many of my students come from low income families and art supplies would make a huge difference.,Music & The Arts,Gym & Fitness,Grades PreK-2,Books,$160.11,2013-08-26,Fully Funded,2013-09-25
78a451df14064bbfb69c893c7330891d,a3802f563d80405fa14e7e6e47fd24e6,271e8b7297e144b2846f67a15bbdd3c6,4,Teacher-Led,Bringing Reading to Life,Many of my students come from low income families and art supplies would make a huge difference.,"Math & Science, Special Needs","Applied Sciences, Mathematics",Grades 6-8,Art Supplies,$105.11,2016-05-30,Fully Funded,2016-06-24
3ac02e4448fb460db981b1de02525221,8787f1f9d19e4565a064a71ca2242c37,ff8a2a8f6d3444098dd77a7964001ed0,3,Student-Led,Hands-On Writing Adventure,Many of my students come from low income families and a set of calculators would make a huge difference.,Health & Sports,Visual Arts,Grades 3-5,Trips,$162.88,2016-09-03,Fully Funded,2016-09-14
5f8c5d3ced104c3eb7b46c8f3326bc70,40f94033106c40aab86ffca5bf3fe549,89ac370981bb413f854abcf10cedfb25,3,Teacher-Led,Growing Minds with Physical Education,This year my goal is to use new books to build confidence and curiosity in my students.,"Health & Sports, Applied Learning","Literature & Writing, Literacy",Grades 6-8,Instructional Technology,$495.80,2015-11-14,Fully Funded,2016-01-01
47e1187266824f06862549d6d2011dc1,56eeb42b63d44059b92b250de6d725de,6dcc9ad4ed284bc291081cbefa3ed372,3,Teacher-Led,Empowering Learners through Coding,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,Care & Hunger,"Performing Arts, Applied Sciences",Grades PreK-2,Books,$340.29,2016-12-16,Fully Funded,2017-01-22
444564262d95472b8946055838b6b6db,2357a1eca01e49cf81a6b26c4afd1613,eae582196b8a499a8eed80aec0c653a0,3,Teacher-Led,Bringing Music to Life,Our classroom is full of eager learners who would benefit greatly from science kits.,"Health & Sports, Special Needs","Gym & Fitness, Applied Sciences",Grades 6-8,"Food, Clothing & Hygiene",$427.39,2016-11-08,Fully Funded,2016-12-16
2e5746045f46488d96345baa18a7b440,f15470f721574e6f9dbf1d1cc36fe510,490da147afc149d99440193dcd9c004f,3,Teacher-Led,Hands-On Writing Adventure,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Applied Learning, Health & Sports",Visual Arts,Grades 3-5,Supplies,$523.37,2013-09-24,Fully Funded,2013-10-09
b52a28d3de61474cb4590975b63dd4bd,943ae0e0d1d24be4b2b2355160252a3d,6593d27b622543e4bcc049eae2d8f2a5,1,Teacher-Led,Growing Minds with Flexible Seating,This year my goal is to use new books to build confidence and curiosity in my students.,"Care & Hunger, Literacy & Language","Mathematics, Special Needs",Grades 6-8,Technology,$404.50,2015-08-22,Expired,
e169ea4807e446f3bdc84844d39d60b7,97da885caf0c4765985a7ac5cc9de98b,b571ac75176d43a88ac0bdb520150e61,2,Teacher-Led,Empowering Learners through History,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Music & The Arts,"Special Needs, Literacy",Grades 3-5,Sports & Exercise Equipment,$826.01,2017-02-09,Expired,
73793b39a7b6407fb666dcc15739f14b,57cac82eae2b410c8a7ec6acb030c20e,69ef98e21da644bcb4072f1d432e7575,1,Teacher-Led,Growing Minds with Reading,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,Care & Hunger,Literacy,Grades 3-5,Visitors,$50.00,2013-07-24,Fully Funded,2013-09-21
d437423dd0bb4e8fae4f813504d7a55e,eda11c3973314af7b6feec757c7fe029,bff6e80516434aa9a7d867a62a3280a1,2,Teacher-Led,Empowering Learners through Science,This year my goal is to use a classroom library to build confidence and curiosity in my students.,"Applied Learning, Literacy & Language",Mathematics,Grades 9-12,Technology,$166.50,2014-12-24,Fully Funded,2014-12-30
fe92cb53722e4994ada655515259506d,04b38ead95b94b08805f580586fc67e3,bb326d8137b14aea90b7e73ab008e5f6,1,Teacher-Led,Empowering Learners through Flexible Seating,My students need sports equipment to help them succeed in the classroom this year.,"Literacy & Language, Health & Sports",Environmental Science,Grades PreK-2,"Food, Clothing & Hygiene",$126.56,2013-12-01,Fully Funded,2014-01-03
d9b491a3fab24a2a9f6e2044c1fd1cde,41014ddbe8d1461fb299f642a8e6c6d5,34527784ba11436fa273a11e1de6fd87,4,Teacher-Led,Bringing Music to Life,This year my goal is to use new books to build confidence and curiosity in my students.,"Math & Science, Music & The Arts",Visual Arts,Grades PreK-2,"Food, Clothing & Hygiene",$139.34,2017-07-03,Fully Funded,2017-07-12
7daf66f75aa944e8a4d76631baf1a7f3,49f886cbe14049cb93c86b8ef43d8539,c68b0e4e4ea842008e5e5cd24282132d,1,Student-Led,Hands-On STEM Adventure,This year my goal is to use science kits to build confidence and curiosity in my students.,Health & Sports,Health & Wellness,Grades 9-12,Trips,$74.80,2013-03-17,Expired,
2fc572c762f34bb6ad35ff759fb6455e,a91e7fc795114c1385817d1a1f9b1d05,5589126cf9db4a03868930acf7dbc1fc,1,Teacher-Led,Bringing Sensory Learning to Life,"With a robotics kit, my students will be able to engage more deeply with the material.","Care & Hunger, Math & Science",Environmental Science,Grades PreK-2,Books,$172.30,2016-11-23,Fully Funded,2016-12-27
08bf522655cd404eb3e5e1127fac164a,9e7ebaefebe94482aaeb4292b6ca10e1,67178eafd5d344fb9d5eadfa54ed16b0,1,Teacher-Led,Growing Minds with Reading,Our classroom is full of eager learners who would benefit greatly from a set of calculators.,"Literacy & Language, Care & Hunger","Literacy, Gym & Fitness",Grades PreK-2,Supplies,$219.04,2016-07-04,Fully Funded,2016-07-29
4f57429a65be4e60974a42dfbf52232a,247dd42295e347ab9b532d9749144db4,cc579357332240ea9bbb87701c318b76,2,Teacher-Led,Empowering Learners through Robotics,"With a classroom set of tablets, my students will be able to engage more deeply with the material.",Music & The Arts,"Visual Arts, Environmental Science",Grades 6-8,Books,$352.84,2016-05-25,Fully Funded,2016-07-22
f7c6963808bd471383ad647624b6beb8,1a1269a8980840b08ca72b8e984e4e2c,1c13fead39c84c3681969d3e7a56cc91,1,Teacher-Led,Growing Minds with Coding,My students need a set of calculators to help them succeed in the classroom this year.,"Health & Sports, Music & The Arts",Literacy,Grades PreK-2,"Food, Clothing & Hygiene",$389.02,2017-09-13,Expired,
28f75242a2284d25ae1c8f7c2991cb2d,b448f74a286c405ea8cae29e203c991d,c4459d7378e54425b836cd19634b8a7a,2,Teacher-Led,Bringing Sensory Learning to Life,Many of my students come from low income families and a set of calculators would make a huge difference.,"Literacy & Language, Special Needs",Gym & Fitness,Grades 6-8,"Food, Clothing & Hygiene",$385.51,2017-06-17,Live,
d983076e732846d9ba597ea83918aa98,4e520a32845646db80f8ca2fa19aeba7,8e06df8b6fd24b4f9fc21eb808e1ea2c,4,Teacher-Led,A New Way to Explore Writing,My students need science kits to help them succeed in the classroom this year.,"Health & Sports, Math & Science","Mathematics, Visual Arts",Grades 6-8,"Food, Clothing & Hygiene",$164.84,2013-01-11,Fully Funded,2013-02-06
e5d20aa6b751459391730e2c345aaf0f,ac16c13ac9a44626bd853677af50de11,1e6c2aa217cb46c3a080e2741e459461,1,Teacher-Led,Empowering Learners through Music,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Music & The Arts,Mathematics,Grades 6-8,Sports & Exercise Equipment,$326.51,2013-05-20,Fully Funded,2013-05-25
6041512294bd490fb68a961e2e84533b,1cce4f70ca0248098a0148b0db7abe8a,74539cfe5f05471d9f8378b583e9d17f,3,Student-Led,Hands-On Music Adventure,"With science kits, my students will be able to engage more deeply with the material.","Applied Learning, Music & The Arts","Literature & Writing, Literacy",Grades PreK-2,Supplies,$292.36,2017-11-04,Fully Funded,2017-12-23
0324da42fd5240e48bcd43dfd68510d5,6613ebb382034d24a79c847fa99cb3ee,b8881acdc7a543d7a4a82c100e467445,1,Teacher-Led,Empowering Learners through Math,Many of my students come from low income families and new books would make a huge difference.,"Special Needs, Math & Science",Gym & Fitness,Grades 3-5,Trips,$97.60,2016-04-06,Fully Funded,2016-05-04
cfaefb8bbf104e0dbc1019c9918971b4,77f629eb30194883a8da33a4c0e63731,e57f05fdad5c461bb93815dbe18067b9,1,Teacher-Led,A New Way to Explore Physical Education,Many of my students come from low income families and new books would make a huge difference.,Math & Science,"Health & Wellness, Applied Sciences",Grades 9-12,Sports & Exercise Equipment,$433.20,2017-12-16,Fully Funded,2018-01-06
49c16322e3a84984a76c77bf88f0ae5c,a92809bfe2b24abfab0035cbf8d903ad,1100802002454b1599948921e0c9e9f9,3,Teacher-Led,Hands-On Sensory Learning Adventure,Many of my students come from low income families and a classroom library would make a huge difference.,"Care & Hunger, Literacy & Language","Literature & Writing, Literacy",Grades 6-8,Books,$458.68,2017-06-25,Fully Funded,2017-07-10
17812fd5f8994cc0a7748248b80e9419,64e42397be17432e9572e216850a1fb1,19d184eaf0614f0b86be9f8617523678,5,Teacher-Led,Growing Minds with Geography,Many of my students come from low income families and science kits would make a huge difference.,"Literacy & Language, Special Needs",Applied Sciences,Grades 3-5,Art Supplies,$332.85,2017-12-11,Fully Funded,2018-01-04
3e1b804dd6c7471193b7eb1b52bf4b90,e5c82a9d1d484a508863db19364fc6b4,8cbc312a75214bf4aea254758ac9ca82,3,Teacher-Led,A New Way to Explore Robotics,My students need science kits to help them succeed in the classroom this year.,Special Needs,"Literature & Writing, Special Needs",Grades 3-5,Instructional Technology,$355.54,2014-12-21,Expired,
fbdd2d23ffaa498480dbab8b2b68744f,939c675bf3664dbdaf66e03d49eb003a,ad5ead01185c4796a5647d29bbed8b22,1,Teacher-Led,Empowering Learners through Math,"With science kits, my students will be able to engage more deeply with the material.","Literacy & Language, Applied Learning",Literature & Writing,Grades 6-8,Technology,$240.23,2016-09-11,Fully Funded,2016-09-25
7d0d4b4631bc4048a89a39ca83873678,87afea3e9c2c4130b745476b48d5cc8d,44c3c69f819442c98a6e5fac3e747f35,1,Teacher-Led,Growing Minds with Math,Many of my students come from low income families and flexible seating options would make a huge difference.,Music & The Arts,Gym & Fitness,Grades 6-8,"Food, Clothing & Hygiene",$147.14,2016-10-02,Expired,
1e39ef3f06b84394bbf66a56db675d99,8e50abb2f6a44f688ebf0aeb25d89f41,0641c8f926a3487e8213edc39f0ac274,4,Student-Led,Building Skills in Coding,Many of my students come from low income families and a classroom library would make a huge difference.,Applied Learning,"Gym & Fitness, Special Needs",Grades PreK-2,Art Supplies,$282.58,2015-07-01,Fully Funded,2015-08-18
cfc86e370054429bb6a1ca61141d529e,217490d41ad24001a41c09134726d4bc,2eeee63f7244408a8b85a1ed976ced85,5,Teacher-Led,Building Skills in Science,"With a set of calculators, my students will be able to engage more deeply with the material.","Math & Science, Music & The Arts","Health & Wellness, Environmental Science",Grades PreK-2,Supplies,$351.62,2016-02-06,Fully Funded,2016-02-25
d87194ca17f54643814a8858e9734128,c472aa481d774fdeb7a3310e2f3ebf9d,4ed232614d8b4a74bac573374e12a743,4,Teacher-Led,Physical Education for Every Student,"With a classroom set of tablets, my students will be able to engage more deeply with the material.","Math & Science, Care & Hunger","Literature & Writing, Mathematics",Grades 9-12,Trips,$80.44,2014-01-14,Fully Funded,2014-02-10
4fc2ffa3a49740ba80f7c67e7e624e8e,b47c90cb235c4b0ca13ff32ec0e89c20,ec373893ccd3474eb8a7222a443c1db9,1,Teacher-Led,Building Skills in Flexible Seating,"With flexible seating options, my students will be able to engage more deeply with the material.",Applied Learning,Literacy,Grades PreK-2,Books,$190.08,2017-08-31,Expired,
6d4ea9a4a5d745cbaa034eb6cf5fbd2a,e3cd2512641443cf9360f391b97e4ff3,5310ad473f8a4013a273b21fe9230c43,1,Teacher-Led,Growing Minds with History,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Literacy & Language,Literacy,Grades 3-5,Trips,$208.35,2017-01-13,Live,
cb7739528b354f6faafaced55533d083,f01b7a0cb7b444fbb593d4ed43feb348,0b96b895c24246b4b0276f085bb3a85e,2,Teacher-Led,Geography for Every Student,My students need headphones for reading stations to help them succeed in the classroom this year.,Special Needs,Performing Arts,Grades 3-5,Technology,$117.87,2017-11-27,Fully Funded,2018-01-23
6828e317cad44d559c980c78c7bb05d4,ac0e354f867c4699bb1e6d22b61477a4,86b1cbbbfe62404a9638336596509515,2,Student-Led,Building Skills in Art,Our classroom is full of eager learners who would benefit greatly from a classroom library.,"Care & Hunger, Literacy & Language","Visual Arts, Mathematics",Grades 3-5,Instructional Technology,$228.28,2016-10-11,Fully Funded,2016-10-26
6d246c6ac056405bbd9f33c0cfc18af2,ece65a5af96540a3b8f21b2e5203b50e,0259f30afa9e46daa5f961badbe309e9,2,Teacher-Led,Empowering Learners through Writing,My students need flexible seating options to help them succeed in the classroom this year.,Music & The Arts,"Mathematics, Gym & Fitness",Grades 9-12,Supplies,$285.87,2015-03-11,Fully Funded,2015-04-29
e3022b8c6c2d4ee5a82c81ffb4f6839a,8c83bef6033740dbab3ce87e0ca10de5,99b7850b280a48eca28505770103931f,1,Teacher-Led,Growing Minds with History,My students need science kits to help them succeed in the classroom this year.,Math & Science,Health & Wellness,Grades 3-5,Technology,$602.19,2017-07-20,Fully Funded,2017-08-03
f555efa8615647fa9162a4a3eee47a26,d0ba6dafdbd041da97c042f0e9e34385,71c64fd4c3df42dab919208468b9a646,1,Teacher-Led,History for Every Student,Our classroom is full of eager learners who would benefit greatly from new books.,Care & Hunger,Literacy,Grades 3-5,Books,$168.17,2017-02-07,Expired,
f696fdacec6547a9a00d38b6aa5b8e95,b863ce87d98249a383790807e23c0745,fc8441d437274df58c97502b65fc29fb,1,Teacher-Led,Empowering Learners through Physical Education,This year my goal is to use art supplies to build confidence and curiosity in my students.,Music & The Arts,Gym & Fitness,Grades 6-8,Sports & Exercise Equipment,$126.93,2015-06-09,Fully Funded,2015-07-21
2b0ba7bdcd224eb4b059ae3f8d68acff,fb82cbc6336c417ca6d9ee0f24df4958,de1a5d86a79c414baf67fde07dc7a7cd,1,Teacher-Led,A New Way to Explore Coding,My students need science kits to help them succeed in the classroom this year.,Care & Hunger,Literature & Writing,Grades 9-12,Technology,$229.68,2017-10-30,Fully Funded,2017-11-24
154b0f656d7b44989463fe699433fe03,07b1eb594c254d71a0be28b7d29a876a,adf6391165164d24a9fb3fa01592c6b3,1,Teacher-Led,Bringing Art to Life,Our classroom is full of eager learners who would benefit greatly from a classroom library.,Special Needs,"Health & Wellness, Performing Arts",Grades 9-12,Technology,$316.07,2013-01-19,Fully Funded,2013-01-27
eb34957f57c441778c5b2078b79e7f6c,c48980d04a6541619d92a96109c424b2,0121ed28389b4aec8b7e4ecb8e709583,3,Teacher-Led,Hands-On STEM Adventure,This year my goal is to use science kits to build confidence and curiosity in my students.,"Music & The Arts, Special Needs",Literature & Writing,Grades 3-5,Trips,$350.24,2017-09-08,Expired,
6491d4fd3ffd4ccd8a68d65bd5a4e430,fe922e3b212347e29acb05b95cc506e2,7540c1093fbd4d3697957304e6c0f727,2,Teacher-Led,Building Skills in Flexible Seating,"With a classroom set of tablets, my students will be able to engage more deeply with the material.","Special Needs, Literacy & Language",Mathematics,Grades 6-8,Supplies,$227.70,2013-09-01,Fully Funded,2013-10-03
81cb0e4666fa4fdfbe010c5bb825e656,ef23fc0e95854b70ab6aa7b2f89e893f,0f0c8adf02c844618269207aff67c1ac,3,Teacher-Led,Growing Minds with STEM,Many of my students come from low income families and a robotics kit would make a huge difference.,"Literacy & Language, Music & The Arts","Applied Sciences, Special Needs",Grades 9-12,Instructional Technology,$168.03,2017-07-22,Fully Funded,2017-08-22
8e81c829a6aa4692a25e8a8ba0f54bfc,c701e486985b4a6385245b9790b65499,3b31faca3c184126b3051f62e22e9251,1,Teacher-Led,A New Way to Explore Sensory Learning,Many of my students come from low income families and a classroom set of tablets would make a huge difference.,"Literacy & Language, Health & Sports","Environmental Science, Applied Sciences",Grades 6-8,Art Supplies,$166.62,2015-01-27,Fully Funded,2015-03-15
9b8a5fd506f544e6a1bdf344eafa3d63,464843875fec4ba7abb98daf8c0ac780,e0d577723da440e6a464d5733236c04e,2,Teacher-Led,A New Way to Explore Reading,"With a classroom library, my students will be able to engage more deeply with the material.","Special Needs, Care & Hunger","Visual Arts, Literacy",Grades 9-12,Technology,$299.05,2016-08-03,Fully Funded,2016-08-20
