Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
72b6a8aae9e04cb3b2ea02619f5a8a21,microscope for classroom use,24.0,34.94,AKJ Education
22cd8a7b49d54c31b43f6d4edc616411,graphing calculator,40.0,10.81,Best Buy Co
22cd8a7b49d54c31b43f6d4edc616411,flexible seating stool,24.0,73.08,Woodwind & Brasswind
fec1bb3e36d24815abfa5bbf94b8941c,sensory fidget tools set,45.0,5.47,AKJ Education
83de6c0d8eb84cf59b823de537541cbc,basketballs (set of 6),35.0,75.3,School Specialty
83de6c0d8eb84cf59b823de537541cbc,hp 11.6 chromebook,34.0,59.61,Lakeshore Learning Materials
bb23f8eeecef4a7b82a022a1ab2f7595,classroom library book set,15.0,56.83,Amazon Business
bb23f8eeecef4a7b82a022a1ab2f7595,"gaiam kids stay-n-play balance ball, grey",10.0,134.96,Amazon Business
bb23f8eeecef4a7b82a022a1ab2f7595,basketballs (set of 6),48.0,61.75,Blick Art Materials
bb23f8eeecef4a7b82a022a1ab2f7595,art easel,43.0,23.8,School Specialty
bb23f8eeecef4a7b82a022a1ab2f7595,soft seating cushion,17.0,20.82,Lakeshore Learning Materials
3b82132d17e8490d8486f5a7472c8a74,microscope for classroom use,46.0,20.24,Blick Art Materials
3b82132d17e8490d8486f5a7472c8a74,privacy partition,13.0,142.29,School Specialty
051b978fee38467cbd6ab57039e6ce0b,art easel,7.0,20.38,Lakeshore Learning Materials
051b978fee38467cbd6ab57039e6ce0b,black write and wipe markers,32.0,9.06,Amazon Business
051b978fee38467cbd6ab57039e6ce0b,black write and wipe markers,26.0,5.83,Lakeshore Learning Materials
051b978fee38467cbd6ab57039e6ce0b,soft seating cushion,1.0,45.44,Amazon Business
051b978fee38467cbd6ab57039e6ce0b,art easel,34.0,34.5,Discount School Supply
8eb186bd940b4fa29f7cba28035fc2a8,art easel,25.0,37.29,School Specialty
8eb186bd940b4fa29f7cba28035fc2a8,apple ipad wi-fi 32gb,25.0,20.81,Discount School Supply
8eb186bd940b4fa29f7cba28035fc2a8,hp 11.6 chromebook,35.0,37.8,School Specialty
8eb186bd940b4fa29f7cba28035fc2a8,science kit - magnets and motion,32.0,13.65,Amazon Business
45dfbac67b3f4a13b48f4f9748589be9,black write and wipe markers,21.0,2.73,Blick Art Materials
45dfbac67b3f4a13b48f4f9748589be9,flexible seating stool,7.0,18.42,Lakeshore Learning Materials
c957e7a3b1dc4e218902be7b45fb0f40,black write and wipe markers,44.0,6.74,Blick Art Materials
c957e7a3b1dc4e218902be7b45fb0f40,hp 11.6 chromebook,26.0,159.18,Lakeshore Learning Materials
c957e7a3b1dc4e218902be7b45fb0f40,graphing calculator,1.0,16.02,Best Buy Co
c957e7a3b1dc4e218902be7b45fb0f40,art easel,17.0,13.14,Lakeshore Learning Materials
5f80e4322b274436ad5ebdf20470dcc2,science kit - magnets and motion,42.0,66.9,AKJ Education
5f80e4322b274436ad5ebdf20470dcc2,"gaiam kids stay-n-play balance ball, grey",15.0,66.56,Best Buy Co
5f80e4322b274436ad5ebdf20470dcc2,"gaiam kids stay-n-play balance ball, grey",37.0,68.91,School Specialty
648b3703e4bb42d594569952beb7dd02,classroom library book set,20.0,34.51,Lakeshore Learning Materials
648b3703e4bb42d594569952beb7dd02,graphing calculator,1.0,16.19,Best Buy Co
648b3703e4bb42d594569952beb7dd02,hp 11.6 chromebook,40.0,45.47,Woodwind & Brasswind
648b3703e4bb42d594569952beb7dd02,"gaiam kids stay-n-play balance ball, grey",7.0,9.75,Blick Art Materials
648b3703e4bb42d594569952beb7dd02,art easel,3.0,101.81,Lakeshore Learning Materials
0f2c218d9af14b49ba7edf4eeea7b5d6,apple ipad wi-fi 32gb,4.0,12.26,Blick Art Materials
0f2c218d9af14b49ba7edf4eeea7b5d6,apple ipad wi-fi 32gb,10.0,17.52,School Specialty
0f2c218d9af14b49ba7edf4eeea7b5d6,"gaiam kids stay-n-play balance ball, grey",30.0,17.45,Lakeshore Learning Materials
0f2c218d9af14b49ba7edf4eeea7b5d6,classroom library book set,40.0,5.7,Amazon Business
20c09cec67b24f67a410de64f238ada7,flexible seating stool,36.0,15.09,Amazon Business
1ac24120413446c3b5dcfafd3663cb55,science kit - magnets and motion,44.0,5.42,AKJ Education
1ac24120413446c3b5dcfafd3663cb55,sensory fidget tools set,7.0,15.35,Discount School Supply
1ac24120413446c3b5dcfafd3663cb55,hp 11.6 chromebook,42.0,24.81,Amazon Business
1ac24120413446c3b5dcfafd3663cb55,wireless headphones,45.0,8.28,Lakeshore Learning Materials
f4c004034a5d4c7a999a8a994185915e,black write and wipe markers,48.0,282.79,Amazon Business
f4c004034a5d4c7a999a8a994185915e,classroom library book set,14.0,12.15,Woodwind & Brasswind
3893c779314c48e79d2cf14b258bbdef,science kit - magnets and motion,21.0,12.68,Best Buy Co
3893c779314c48e79d2cf14b258bbdef,"gaiam kids stay-n-play balance ball, grey",17.0,15.8,Woodwind & Brasswind
3893c779314c48e79d2cf14b258bbdef,black write and wipe markers,19.0,46.03,AKJ Education
07cd296f2c924bc0afeb7ed5d078257e,sensory fidget tools set,46.0,21.08,Discount School Supply
07cd296f2c924bc0afeb7ed5d078257e,classroom library book set,11.0,16.74,Best Buy Co
d99838bc2c564cf39a0d392b20c5752a,basketballs (set of 6),18.0,32.5,Woodwind & Brasswind
d99838bc2c564cf39a0d392b20c5752a,art easel,47.0,87.33,Lakeshore Learning Materials
d99838bc2c564cf39a0d392b20c5752a,"gaiam kids stay-n-play balance ball, grey",9.0,10.01,School Specialty
036d6c10c8bb4e40b89e6e255d5a9796,flexible seating stool,25.0,53.2,AKJ Education
036d6c10c8bb4e40b89e6e255d5a9796,wireless headphones,12.0,18.06,Amazon Business
036d6c10c8bb4e40b89e6e255d5a9796,"gaiam kids stay-n-play balance ball, grey",17.0,10.9,Amazon Business
036d6c10c8bb4e40b89e6e255d5a9796,classroom library book set,4.0,107.14,Best Buy Co
de52a051bb3842e08b09150395aecde6,sensory fidget tools set,47.0,24.17,Blick Art Materials
de52a051bb3842e08b09150395aecde6,sensory fidget tools set,42.0,23.81,Amazon Business
a573d1362d184317a0fb4bf827ceccd9,apple ipad wi-fi 32gb,21.0,44.74,Best Buy Co
a573d1362d184317a0fb4bf827ceccd9,science kit - magnets and motion,14.0,48.52,Blick Art Materials
a573d1362d184317a0fb4bf827ceccd9,apple ipad wi-fi 32gb,10.0,11.06,Woodwind & Brasswind
a573d1362d184317a0fb4bf827ceccd9,"gaiam kids stay-n-play balance ball, grey",49.0,23.76,AKJ Education
a573d1362d184317a0fb4bf827ceccd9,soft seating cushion,14.0,11.63,Amazon Business
67923de8cfe1464c8cdc3925f3b1189e,classroom library book set,43.0,7.89,Amazon Business
67923de8cfe1464c8cdc3925f3b1189e,apple ipad wi-fi 32gb,9.0,29.9,Blick Art Materials
67923de8cfe1464c8cdc3925f3b1189e,science kit - magnets and motion,47.0,56.29,AKJ Education
67923de8cfe1464c8cdc3925f3b1189e,sensory fidget tools set,24.0,17.26,Lakeshore Learning Materials
8569d429d1ef402fa214ecc6b1937f77,soft seating cushion,38.0,63.67,AKJ Education
8569d429d1ef402fa214ecc6b1937f77,hp 11.6 chromebook,19.0,87.3,Woodwind & Brasswind
5feb7b8cf32c4835b06f97f5009a095c,art easel,20.0,19.57,Woodwind & Brasswind
5feb7b8cf32c4835b06f97f5009a095c,art easel,27.0,64.29,School Specialty
5feb7b8cf32c4835b06f97f5009a095c,privacy partition,44.0,48.92,Discount School Supply
5feb7b8cf32c4835b06f97f5009a095c,science kit - magnets and motion,20.0,69.23,Lakeshore Learning Materials
b3faf19af13342cf9edb19bf66d435bc,"gaiam kids stay-n-play balance ball, grey",12.0,3.76,Woodwind & Brasswind
b3faf19af13342cf9edb19bf66d435bc,wireless headphones,13.0,31.87,Best Buy Co
b3faf19af13342cf9edb19bf66d435bc,privacy partition,22.0,14.9,Amazon Business
b3faf19af13342cf9edb19bf66d435bc,hp 11.6 chromebook,48.0,2.54,Best Buy Co
a53a8b7098d845b3a7feb977a57fde75,sensory fidget tools set,32.0,17.9,School Specialty
a53a8b7098d845b3a7feb977a57fde75,soft seating cushion,35.0,34.34,AKJ Education
e5d3079d71c047b78ed67a276afbac87,wireless headphones,36.0,45.05,Amazon Business
e5d3079d71c047b78ed67a276afbac87,black write and wipe markers,15.0,53.19,Blick Art Materials
e5d3079d71c047b78ed67a276afbac87,hp 11.6 chromebook,20.0,3.33,Blick Art Materials
e5d3079d71c047b78ed67a276afbac87,microscope for classroom use,47.0,70.08,Best Buy Co
e5d3079d71c047b78ed67a276afbac87,"gaiam kids stay-n-play balance ball, grey",22.0,18.56,Woodwind & Brasswind
4801577124c0491c8a4f58af4070e933,science kit - magnets and motion,44.0,60.9,AKJ Education
4801577124c0491c8a4f58af4070e933,flexible seating stool,48.0,143.63,Amazon Business
4801577124c0491c8a4f58af4070e933,hp 11.6 chromebook,26.0,92.17,Blick Art Materials
4801577124c0491c8a4f58af4070e933,privacy partition,19.0,42.88,Discount School Supply
ea8b552a897c41abb0e491a585a09159,hp 11.6 chromebook,1.0,12.83,Amazon Business
ea8b552a897c41abb0e491a585a09159,flexible seating stool,7.0,65.23,Discount School Supply
69baa247ac044af38afc6107e3302602,flexible seating stool,41.0,25.63,Best Buy Co
69baa247ac044af38afc6107e3302602,soft seating cushion,21.0,39.73,Woodwind & Brasswind
69baa247ac044af38afc6107e3302602,apple ipad wi-fi 32gb,31.0,42.78,Discount School Supply
69baa247ac044af38afc6107e3302602,microscope for classroom use,45.0,14.45,Lakeshore Learning Materials
3c931e86937442fa8dcb7299161822d1,black write and wipe markers,38.0,23.1,Amazon Business
3c931e86937442fa8dcb7299161822d1,hp 11.6 chromebook,8.0,16.77,Amazon Business
3c931e86937442fa8dcb7299161822d1,apple ipad wi-fi 32gb,47.0,45.7,School Specialty
3c931e86937442fa8dcb7299161822d1,apple ipad wi-fi 32gb,7.0,52.1,School Specialty
095957827e954b62bcca82a3c59ade5c,science kit - magnets and motion,5.0,167.41,Amazon Business
095957827e954b62bcca82a3c59ade5c,microscope for classroom use,6.0,32.26,Lakeshore Learning Materials
095957827e954b62bcca82a3c59ade5c,graphing calculator,37.0,23.55,Lakeshore Learning Materials
0948a26c2f9f41a8933835d544ffeccc,flexible seating stool,28.0,3.64,Blick Art Materials
0948a26c2f9f41a8933835d544ffeccc,graphing calculator,34.0,29.84,Lakeshore Learning Materials
0948a26c2f9f41a8933835d544ffeccc,"gaiam kids stay-n-play balance ball, grey",19.0,20.62,Amazon Business
51d39281d9324749a574571cdb93eb7e,"gaiam kids stay-n-play balance ball, grey",7.0,40.81,Discount School Supply
51d39281d9324749a574571cdb93eb7e,flexible seating stool,44.0,2.89,Blick Art Materials
51d39281d9324749a574571cdb93eb7e,flexible seating stool,22.0,33.91,Amazon Business
51d39281d9324749a574571cdb93eb7e,black write and wipe markers,11.0,5.57,Best Buy Co
ca94407f44544a1ba0e71f5a233dfbb9,microscope for classroom use,7.0,138.47,AKJ Education
ca94407f44544a1ba0e71f5a233dfbb9,graphing calculator,36.0,3.78,AKJ Education
ca94407f44544a1ba0e71f5a233dfbb9,hp 11.6 chromebook,44.0,12.63,Amazon Business
ca94407f44544a1ba0e71f5a233dfbb9,privacy partition,19.0,23.32,Woodwind & Brasswind
f83cc3de7981439daf7fd9fb5196057d,"gaiam kids stay-n-play balance ball, grey",13.0,15.27,Best Buy Co
f83cc3de7981439daf7fd9fb5196057d,privacy partition,8.0,44.89,Discount School Supply
52e5e43de3ce48fab8bbc044d371e8eb,flexible seating stool,30.0,61.15,Best Buy Co
52e5e43de3ce48fab8bbc044d371e8eb,soft seating cushion,13.0,12.69,Best Buy Co
2c3af8f349414867b6ebf2dbe2c2d7f5,microscope for classroom use,49.0,3.34,Blick Art Materials
2c3af8f349414867b6ebf2dbe2c2d7f5,apple ipad wi-fi 32gb,47.0,41.32,School Specialty
2c3af8f349414867b6ebf2dbe2c2d7f5,"gaiam kids stay-n-play balance ball, grey",18.0,124.85,School Specialty
2c3af8f349414867b6ebf2dbe2c2d7f5,privacy partition,35.0,6.95,Discount School Supply
2c3af8f349414867b6ebf2dbe2c2d7f5,flexible seating stool,35.0,25.93,AKJ Education
50d1e5f06bf44caa94a3165fcb4c3ad7,wireless headphones,23.0,89.38,Discount School Supply
50d1e5f06bf44caa94a3165fcb4c3ad7,soft seating cushion,6.0,6.33,Lakeshore Learning Materials
50d1e5f06bf44caa94a3165fcb4c3ad7,black write and wipe markers,6.0,34.11,AKJ Education
051c6f52eb484316b4ba7cb944ff397c,classroom library book set,14.0,46.1,Lakeshore Learning Materials
051c6f52eb484316b4ba7cb944ff397c,graphing calculator,37.0,4.54,Blick Art Materials
051c6f52eb484316b4ba7cb944ff397c,apple ipad wi-fi 32gb,19.0,19.82,Amazon Business
0968ad1374bf4937bb96c824328ae27f,"gaiam kids stay-n-play balance ball, grey",11.0,42.98,Amazon Business
0968ad1374bf4937bb96c824328ae27f,black write and wipe markers,24.0,13.66,AKJ Education
0968ad1374bf4937bb96c824328ae27f,science kit - magnets and motion,19.0,7.56,School Specialty
0968ad1374bf4937bb96c824328ae27f,privacy partition,5.0,16.58,Discount School Supply
0968ad1374bf4937bb96c824328ae27f,privacy partition,10.0,18.94,Discount School Supply
16d4f79d9056479a81965d758b76d1ef,classroom library book set,17.0,13.44,AKJ Education
25f946933ded4859bd61324c0b703690,privacy partition,25.0,15.25,Best Buy Co
25f946933ded4859bd61324c0b703690,science kit - magnets and motion,49.0,10.72,Blick Art Materials
4f0598b875e144a791ec2b4d19e14002,black write and wipe markers,3.0,103.43,AKJ Education
4f0598b875e144a791ec2b4d19e14002,flexible seating stool,10.0,39.83,Blick Art Materials
8cd4e6b2ceaf4cd6a01900ecdfcecc01,apple ipad wi-fi 32gb,42.0,16.15,Amazon Business
8cd4e6b2ceaf4cd6a01900ecdfcecc01,microscope for classroom use,37.0,31.01,Best Buy Co
8cd4e6b2ceaf4cd6a01900ecdfcecc01,sensory fidget tools set,14.0,14.75,Discount School Supply
50bae75083a74d3e93d735c43ca4bd8e,basketballs (set of 6),28.0,57.63,Best Buy Co
ad74dcd6718c4978ad588a9df2da3ac0,wireless headphones,36.0,21.15,Discount School Supply
ad74dcd6718c4978ad588a9df2da3ac0,sensory fidget tools set,48.0,20.75,Discount School Supply
ad74dcd6718c4978ad588a9df2da3ac0,privacy partition,1.0,62.79,Discount School Supply
ad74dcd6718c4978ad588a9df2da3ac0,privacy partition,17.0,142.54,AKJ Education
ad74dcd6718c4978ad588a9df2da3ac0,basketballs (set of 6),30.0,14.58,Lakeshore Learning Materials
5b86274bb282431cbfee3d9a90eae613,microscope for classroom use,17.0,46.97,Best Buy Co
5b86274bb282431cbfee3d9a90eae613,classroom library book set,16.0,22.22,Discount School Supply
5b86274bb282431cbfee3d9a90eae613,sensory fidget tools set,42.0,66.35,AKJ Education
2a09fa2f938d42c581462c0d6c520732,microscope for classroom use,1.0,86.03,Lakeshore Learning Materials
2a09fa2f938d42c581462c0d6c520732,basketballs (set of 6),3.0,45.16,AKJ Education
42b8623cf8574f5ab572880ec4234777,flexible seating stool,5.0,8.55,AKJ Education
42b8623cf8574f5ab572880ec4234777,privacy partition,33.0,122.52,Blick Art Materials
42b8623cf8574f5ab572880ec4234777,art easel,40.0,42.27,Discount School Supply
04f8511f9c1849a384fcb56e677be064,black write and wipe markers,35.0,10.06,AKJ Education
04f8511f9c1849a384fcb56e677be064,microscope for classroom use,22.0,24.04,Blick Art Materials
ad8feeec580c43899447046c34ba0716,microscope for classroom use,14.0,20.88,Discount School Supply
ad8feeec580c43899447046c34ba0716,science kit - magnets and motion,12.0,77.21,Lakeshore Learning Materials
ad8feeec580c43899447046c34ba0716,flexible seating stool,19.0,37.56,Lakeshore Learning Materials
e8c8f821134948f18959e9fa38236321,basketballs (set of 6),25.0,4.77,Blick Art Materials
eea893057cd84d30804cbc1e7eb00e7f,privacy partition,15.0,14.72,Best Buy Co
5ffdcc3e5b554b3ab5186f884b2aa5e9,graphing calculator,24.0,19.92,Discount School Supply
5ffdcc3e5b554b3ab5186f884b2aa5e9,art easel,1.0,41.46,Blick Art Materials
5ffdcc3e5b554b3ab5186f884b2aa5e9,microscope for classroom use,2.0,5.68,Best Buy Co
5ffdcc3e5b554b3ab5186f884b2aa5e9,art easel,28.0,7.19,Blick Art Materials
5ffdcc3e5b554b3ab5186f884b2aa5e9,basketballs (set of 6),29.0,17.33,Best Buy Co
24d5e8e03b9b4a0aa285b82e7081828e,soft seating cushion,10.0,40.34,School Specialty
24d5e8e03b9b4a0aa285b82e7081828e,"gaiam kids stay-n-play balance ball, grey",28.0,270.04,Blick Art Materials
24d5e8e03b9b4a0aa285b82e7081828e,basketballs (set of 6),27.0,15.64,School Specialty
24d5e8e03b9b4a0aa285b82e7081828e,soft seating cushion,43.0,22.5,Best Buy Co
bd3290f58aa44245b91f3fa3be59f9b9,basketballs (set of 6),26.0,75.77,Lakeshore Learning Materials
bd3290f58aa44245b91f3fa3be59f9b9,graphing calculator,14.0,3.94,Amazon Business
f606f590a7744e3db3119ac2b4363086,"gaiam kids stay-n-play balance ball, grey",47.0,12.08,School Specialty
8b1e684d61f4473ab9ff1f00cea29601,basketballs (set of 6),43.0,16.3,Woodwind & Brasswind
8b1e684d61f4473ab9ff1f00cea29601,privacy partition,32.0,2.32,AKJ Education
8b1e684d61f4473ab9ff1f00cea29601,classroom library book set,15.0,18.47,Lakeshore Learning Materials
cca86cf635ac4f6d8eee1b9fd3f4057b,basketballs (set of 6),42.0,7.76,Lakeshore Learning Materials
cca86cf635ac4f6d8eee1b9fd3f4057b,black write and wipe markers,38.0,16.7,Blick Art Materials
c5726ba0cd7b434b81f2d6eb610d4e7b,science kit - magnets and motion,18.0,24.4,School Specialty
c5726ba0cd7b434b81f2d6eb610d4e7b,science kit - magnets and motion,35.0,13.43,School Specialty
8dda172373a842d4bab4beedd8e7fc7b,classroom library book set,43.0,9.85,AKJ Education
8dda172373a842d4bab4beedd8e7fc7b,art easel,4.0,2.0,Discount School Supply
8dda172373a842d4bab4beedd8e7fc7b,black write and wipe markers,42.0,195.75,Blick Art Materials
b82821041c33483991231ed8945544fe,wireless headphones,31.0,9.25,Lakeshore Learning Materials
7aed6525f2cc41fe9aa68be9aa667971,art easel,39.0,11.26,Woodwind & Brasswind
7aed6525f2cc41fe9aa68be9aa667971,wireless headphones,34.0,13.76,Best Buy Co
7aed6525f2cc41fe9aa68be9aa667971,soft seating cushion,18.0,10.57,AKJ Education
7aed6525f2cc41fe9aa68be9aa667971,black write and wipe markers,48.0,19.36,Blick Art Materials
7aed6525f2cc41fe9aa68be9aa667971,soft seating cushion,8.0,21.02,Amazon Business
8471a1dbb6cc40ee9a54d2443068238d,apple ipad wi-fi 32gb,41.0,24.96,Lakeshore Learning Materials
8471a1dbb6cc40ee9a54d2443068238d,classroom library book set,25.0,2.18,Amazon Business
8471a1dbb6cc40ee9a54d2443068238d,graphing calculator,10.0,102.97,Discount School Supply
8471a1dbb6cc40ee9a54d2443068238d,sensory fidget tools set,10.0,38.37,Lakeshore Learning Materials
8471a1dbb6cc40ee9a54d2443068238d,art easel,16.0,16.53,Best Buy Co
96d7f3b61e1c48a88274600ad4330c2c,graphing calculator,47.0,5.51,AKJ Education
86db4bf652034d18ab32a68f15f79931,black write and wipe markers,17.0,10.83,Woodwind & Brasswind
86db4bf652034d18ab32a68f15f79931,apple ipad wi-fi 32gb,4.0,51.88,School Specialty
86db4bf652034d18ab32a68f15f79931,sensory fidget tools set,12.0,31.38,Lakeshore Learning Materials
86db4bf652034d18ab32a68f15f79931,flexible seating stool,23.0,35.3,School Specialty
9a4624fe34764693b845c8a19d5debe9,privacy partition,26.0,92.1,Lakeshore Learning Materials
9a4624fe34764693b845c8a19d5debe9,science kit - magnets and motion,41.0,13.41,AKJ Education
9a4624fe34764693b845c8a19d5debe9,flexible seating stool,21.0,11.67,Discount School Supply
9a4624fe34764693b845c8a19d5debe9,microscope for classroom use,34.0,18.16,Discount School Supply
5414546eabf94e68b69df8e807cc0f24,science kit - magnets and motion,44.0,18.29,Best Buy Co
5414546eabf94e68b69df8e807cc0f24,flexible seating stool,23.0,20.13,Blick Art Materials
5414546eabf94e68b69df8e807cc0f24,graphing calculator,48.0,4.61,AKJ Education
b4f7e4ade9b84f2f825c1f99001503d3,wireless headphones,21.0,89.88,Best Buy Co
e0077cc3af864c3b9b6a86aaa82a1a30,"gaiam kids stay-n-play balance ball, grey",39.0,8.9,Woodwind & Brasswind
e0077cc3af864c3b9b6a86aaa82a1a30,flexible seating stool,48.0,28.72,Blick Art Materials
e0077cc3af864c3b9b6a86aaa82a1a30,apple ipad wi-fi 32gb,35.0,70.67,School Specialty
e0077cc3af864c3b9b6a86aaa82a1a30,hp 11.6 chromebook,13.0,100.04,Woodwind & Brasswind
1faa3040b09248aca6689fad409816d2,graphing calculator,21.0,6.08,School Specialty
1faa3040b09248aca6689fad409816d2,science kit - magnets and motion,8.0,38.05,Discount School Supply
1faa3040b09248aca6689fad409816d2,graphing calculator,13.0,10.88,Blick Art Materials
fe111ae89c17413f9c39364ec354d60c,soft seating cushion,49.0,15.55,School Specialty
fe111ae89c17413f9c39364ec354d60c,soft seating cushion,1.0,19.56,AKJ Education
fe111ae89c17413f9c39364ec354d60c,soft seating cushion,25.0,177.31,Discount School Supply
fab867c5ed31498abea8f8f862305c6f,black write and wipe markers,22.0,37.61,Blick Art Materials
fab867c5ed31498abea8f8f862305c6f,flexible seating stool,5.0,14.11,Lakeshore Learning Materials
fab867c5ed31498abea8f8f862305c6f,flexible seating stool,31.0,13.05,Discount School Supply
fab867c5ed31498abea8f8f862305c6f,hp 11.6 chromebook,22.0,92.18,School Specialty
fab867c5ed31498abea8f8f862305c6f,hp 11.6 chromebook,34.0,176.61,Best Buy Co
361939c9bc0649ad963f578dba1c4b09,microscope for classroom use,37.0,17.97,Woodwind & Brasswind
361939c9bc0649ad963f578dba1c4b09,science kit - magnets and motion,27.0,2.0,AKJ Education
